model,iteration,validation_rmse,validation_mae,validation_r2,params,feature_set
XGBoost,25,22.103863601964033,12.9424409388723,0.789528644490161,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",weather_acs_socio_occupancy
XGBoost,12,22.23431968174151,13.310078493238848,0.7870369268189457,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",weather_acs_socio_occupancy
XGBoost,5,22.282761356914673,13.397118694082845,0.7861079551970491,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 10, ""subsample"": 0.85}",weather_acs_socio_occupancy
XGBoost,18,22.294628930517643,13.17999253512588,0.7858800610414028,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 0.85}",weather_acs_socio_occupancy
XGBoost,2,22.32210290447129,13.359136259459214,0.7853520100632427,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 0.85}",weather_acs_socio_occupancy
XGBoost,1,22.364440827057376,13.210148463411501,0.7845370000882089,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 1.0}",weather_acs_socio_occupancy
XGBoost,9,22.488462162585076,13.412018167875962,0.7821406869174365,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 0.85}",weather_acs_socio_occupancy
XGBoost,8,22.566614530263116,13.489705177103103,0.7806238374368191,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",weather_acs_socio_occupancy
XGBoost,6,22.67860927059441,13.495588558110462,0.7784409719113098,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",weather_acs_socio_occupancy
XGBoost,20,22.68274108887091,13.384041900263805,0.7783602328304551,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",weather_acs_socio_occupancy
XGBoost,19,22.686314313878523,13.792416545212557,0.7782903972550039,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",weather_acs_socio_occupancy
XGBoost,23,22.708109708551778,13.66296861283783,0.7778641870325985,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 0.85}",weather_acs_socio_occupancy
XGBoost,16,22.933168461128744,13.771493301206123,0.7734392171441203,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 0.85}",weather_acs_socio_occupancy
XGBoost,17,22.94593075629482,13.774290233222553,0.7731869850873164,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 0.85}",weather_acs_socio_occupancy
XGBoost,13,23.291419458588972,14.102283507150808,0.7663054805307157,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",weather_acs_socio_occupancy
XGBoost,4,23.500766373422756,13.850959892211122,0.7620856354026059,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_lambda"": 10, ""subsample"": 0.85}",weather_acs_socio_occupancy
XGBoost,10,23.50805041193357,14.00127727131403,0.7619381299184231,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 1.0}",weather_acs_socio_occupancy
Random Forest,18,21.546070899259885,12.05082507876214,0.8000171361888235,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_external_plus_acs_socio_occupancy
Random Forest,12,21.62696280216883,12.075691638638192,0.7985126984022183,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
Random Forest,20,21.757586515416893,12.334753364948247,0.7960714401196252,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 500}",all_external_plus_acs_socio_occupancy
Random Forest,11,21.768743799983717,12.242544671368993,0.7958622374715222,"{""max_depth"": 16, ""max_features"": 0.5, ""min_samples_leaf"": 10, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
Random Forest,14,21.80106017521151,12.22817460508221,0.7952556899084026,"{""max_depth"": 24, ""max_features"": 0.8, ""min_samples_leaf"": 10, ""n_estimators"": 300}",all_external_plus_acs_socio_occupancy
Random Forest,17,21.82458099819026,12.427737292718351,0.7948136607175229,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
Random Forest,8,21.830879813375564,12.400202323385942,0.7946952055375858,"{""max_depth"": 12, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 500}",all_external_plus_acs_socio_occupancy
Random Forest,19,21.899692969325297,12.424610893412064,0.7933988824495563,"{""max_depth"": 16, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
Random Forest,13,21.92540271713478,12.354489055125587,0.7929135075611363,"{""max_depth"": 12, ""max_features"": 0.8, ""min_samples_leaf"": 10, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
