data_year,tract_geoid,NAME,acs_median_household_income,acs_per_capita_income,acs_unemployment_rate,acs_poverty_rate,acs_no_high_school_diploma_pct,acs_bachelor_or_higher_pct,acs_total_households,acs_avg_household_size,acs_total_housing_units,acs_occupied_housing_units,acs_vacancy_rate,acs_owner_occupied_pct,acs_renter_occupied_pct,acs_crowded_housing_pct
2022,17031770400,Census Tract 7704; Cook County; Illinois,88983.0,36632.0,6.0,2.6,9.700000000000003,27.1,1590.0,2.79,1674.0,1590.0,5.0,62.4,37.6,5.9
2022,17031770500,Census Tract 7705; Cook County; Illinois,54522.0,15843.0,3.5,27.6,41.6,5.3,1105.0,3.82,1135.0,1105.0,2.6,77.9,22.1,20.9
2022,17031770601,Census Tract 7706.01; Cook County; Illinois,92569.0,37752.0,2.6,4.4,17.400000000000006,27.9,1149.0,2.99,1183.0,1149.0,2.9,86.7,13.3,2.9
2022,17031770602,Census Tract 7706.02; Cook County; Illinois,80568.0,31650.0,6.9,14.7,23.799999999999997,19.1,1572.0,2.82,1607.0,1572.0,2.2,51.7,48.3,9.5
2022,17031770700,Census Tract 7707; Cook County; Illinois,65300.0,44022.0,3.3,7.5,10.099999999999994,28.5,1074.0,2.13,1159.0,1074.0,7.3,32.6,67.4,4.5
2022,17031770800,Census Tract 7708; Cook County; Illinois,74557.0,29886.0,4.5,3.2,15.0,27.8,2021.0,2.86,2203.0,2021.0,8.3,71.9,28.1,12.6
2022,17031770901,Census Tract 7709.01; Cook County; Illinois,102955.0,48543.0,6.3,5.3,15.599999999999994,30.8,1980.0,2.42,2117.0,1980.0,6.5,79.9,20.1,2.0
2022,17031770902,Census Tract 7709.02; Cook County; Illinois,81250.0,37328.0,4.5,3.6,12.299999999999997,30.6,1537.0,2.48,1592.0,1537.0,3.5,67.7,32.3,1.9
2022,17031800100,Census Tract 8001; Cook County; Illinois,250001.0,183169.0,2.4,1.9,0.0,87.8,825.0,2.87,873.0,825.0,5.5,98.4,1.6,0.0
2022,17031800200,Census Tract 8002; Cook County; Illinois,214779.0,117980.0,4.5,1.9,0.09999999999999432,85.9,2247.0,2.86,2437.0,2247.0,7.8,91.1,8.9,0.0
2022,17031800300,Census Tract 8003; Cook County; Illinois,250001.0,151858.0,3.1,2.1,0.5,90.7,1127.0,2.93,1332.0,1127.0,15.4,95.5,4.5,0.0
2022,17031800400,Census Tract 8004; Cook County; Illinois,250001.0,154938.0,4.6,1.5,0.5,91.5,1251.0,2.95,1437.0,1251.0,12.9,90.8,9.2,0.0
2022,17031800500,Census Tract 8005; Cook County; Illinois,250001.0,141717.0,3.4,2.3,1.7000000000000028,87.4,1825.0,3.05,1911.0,1825.0,4.5,90.8,9.2,0.6
2022,17031800600,Census Tract 8006; Cook County; Illinois,250001.0,138770.0,3.5,2.7,0.4000000000000057,92.2,735.0,3.25,775.0,735.0,5.2,97.0,3.0,0.0
2022,17031800700,Census Tract 8007; Cook County; Illinois,250001.0,129853.0,2.5,2.0,1.5,83.8,1686.0,2.85,1785.0,1686.0,5.5,93.1,6.9,0.0
2022,17031800800,Census Tract 8008; Cook County; Illinois,110156.0,98615.0,1.9,10.5,0.4000000000000057,66.8,1031.0,2.26,1154.0,1031.0,10.7,87.4,12.6,0.0
2022,17031800900,Census Tract 8009; Cook County; Illinois,137802.0,70832.0,3.5,3.1,2.9000000000000057,75.4,1680.0,2.58,1789.0,1680.0,6.1,92.5,7.5,0.0
2022,17031801000,Census Tract 8010; Cook County; Illinois,146890.0,96738.0,5.4,1.7,1.5,77.1,2188.0,2.4,2203.0,2188.0,0.7,78.9,21.1,0.6
2022,17031801100,Census Tract 8011; Cook County; Illinois,231919.0,100932.0,4.3,1.6,1.0,90.8,1600.0,3.15,1663.0,1600.0,3.8,91.9,8.1,0.0
2022,17031801200,Census Tract 8012; Cook County; Illinois,243333.0,142482.0,1.5,0.7,0.0,88.5,1490.0,2.48,1559.0,1490.0,4.4,95.7,4.3,0.9
2022,17031801300,Census Tract 8013; Cook County; Illinois,142500.0,100575.0,7.8,9.0,3.0999999999999943,87.7,1742.0,2.51,1787.0,1742.0,2.5,75.7,24.3,0.0
2022,17031801400,Census Tract 8014; Cook County; Illinois,164120.0,90099.0,3.1,5.6,4.5,82.1,1157.0,2.64,1208.0,1157.0,4.2,96.9,3.1,0.8
2022,17031801500,Census Tract 8015; Cook County; Illinois,133224.0,90562.0,4.6,4.7,2.9000000000000057,66.2,2698.0,2.22,2942.0,2698.0,8.3,81.7,18.3,0.4
2022,17031801601,Census Tract 8016.01; Cook County; Illinois,98328.0,79030.0,3.1,6.5,5.0,66.9,1963.0,2.19,2076.0,1963.0,5.4,74.6,25.4,0.4
2022,17031801603,Census Tract 8016.03; Cook County; Illinois,68594.0,37168.0,5.0,16.3,8.900000000000006,43.5,1471.0,2.43,1702.0,1471.0,13.6,34.7,65.3,3.6
2022,17031801605,Census Tract 8016.05; Cook County; Illinois,179425.0,77248.0,4.1,2.1,2.799999999999997,75.7,2135.0,2.68,2312.0,2135.0,7.7,97.4,2.6,0.0
2022,17031801606,Census Tract 8016.06; Cook County; Illinois,158309.0,86320.0,1.7,4.4,1.9000000000000057,69.1,2899.0,2.57,3114.0,2899.0,6.9,88.2,11.8,1.7
2022,17031801607,Census Tract 8016.07; Cook County; Illinois,139865.0,69019.0,1.8,3.6,3.0999999999999943,73.6,2065.0,2.78,2284.0,2065.0,9.6,79.1,20.9,0.9
2022,17031801608,Census Tract 8016.08; Cook County; Illinois,134179.0,71520.0,3.4,6.1,4.799999999999997,67.8,2605.0,2.39,3076.0,2605.0,15.3,77.4,22.6,0.4
2022,17031801701,Census Tract 8017.01; Cook County; Illinois,220469.0,85722.0,2.1,1.6,0.5999999999999943,85.4,1174.0,3.04,1251.0,1174.0,6.2,96.4,3.6,0.0
2022,17031801702,Census Tract 8017.02; Cook County; Illinois,190288.0,76714.0,3.3,1.4,1.4000000000000057,77.0,1689.0,2.91,1871.0,1689.0,9.7,87.4,12.6,0.0
2022,17031801800,Census Tract 8018; Cook County; Illinois,167619.0,107816.0,1.2,5.7,0.09999999999999432,80.3,2380.0,2.5,2599.0,2380.0,8.4,88.4,11.6,1.6
2022,17031801901,Census Tract 8019.01; Cook County; Illinois,105766.0,74678.0,8.0,11.4,7.099999999999994,67.1,1949.0,2.18,2167.0,1949.0,10.1,79.3,20.7,5.5
2022,17031801902,Census Tract 8019.02; Cook County; Illinois,191319.0,95590.0,2.0,0.6,1.5999999999999943,76.3,1231.0,3.06,1336.0,1231.0,7.9,93.7,6.3,0.6
2022,17031802002,Census Tract 8020.02; Cook County; Illinois,139904.0,66929.0,3.4,2.7,2.700000000000003,65.3,1671.0,2.82,1708.0,1671.0,2.2,91.9,8.1,0.0
2022,17031802003,Census Tract 8020.03; Cook County; Illinois,135625.0,56701.0,7.7,7.4,3.5999999999999943,57.9,882.0,2.85,882.0,882.0,0.0,83.6,16.4,4.8
2022,17031802004,Census Tract 8020.04; Cook County; Illinois,39560.0,31951.0,9.5,29.7,9.099999999999994,44.8,2402.0,2.45,2496.0,2402.0,3.8,66.8,33.2,7.2
2022,17031802100,Census Tract 8021; Cook County; Illinois,163681.0,79793.0,4.0,11.2,6.700000000000003,78.0,1225.0,3.02,1319.0,1225.0,7.1,77.9,22.1,0.0
2022,17031802200,Census Tract 8022; Cook County; Illinois,168105.0,90539.0,4.7,1.1,0.0,83.8,1937.0,2.55,2108.0,1937.0,8.1,83.1,16.9,0.0
2022,17031802300,Census Tract 8023; Cook County; Illinois,121533.0,87248.0,2.8,4.6,1.5,70.5,2699.0,2.11,2816.0,2699.0,4.2,54.9,45.1,1.2999999999999998
2022,17031802402,Census Tract 8024.02; Cook County; Illinois,79841.0,48340.0,2.0,8.5,11.900000000000006,48.1,2434.0,2.44,2721.0,2434.0,10.5,63.4,36.6,4.4
2022,17031802403,Census Tract 8024.03; Cook County; Illinois,77471.0,56552.0,6.5,5.3,4.099999999999994,54.5,835.0,1.67,876.0,835.0,4.7,80.0,20.0,0.0
2022,17031802404,Census Tract 8024.04; Cook County; Illinois,67905.0,35522.0,2.5,13.1,12.0,29.2,3176.0,2.3,3354.0,3176.0,5.3,63.8,36.2,4.699999999999999
2022,17031802503,Census Tract 8025.03; Cook County; Illinois,103365.0,37859.0,6.7,12.7,5.900000000000006,52.4,2673.0,2.83,2673.0,2673.0,0.0,79.1,20.9,7.4
2022,17031802504,Census Tract 8025.04; Cook County; Illinois,92541.0,34020.0,10.3,9.3,18.200000000000003,33.5,2120.0,3.13,2120.0,2120.0,0.0,86.7,13.3,3.4
2022,17031802505,Census Tract 8025.05; Cook County; Illinois,69221.0,36029.0,4.3,11.7,23.200000000000003,32.5,2597.0,2.45,2836.0,2597.0,8.4,36.1,63.9,8.4
2022,17031802506,Census Tract 8025.06; Cook County; Illinois,92829.0,35399.0,9.7,4.4,24.299999999999997,23.9,803.0,3.13,824.0,803.0,2.5,66.9,33.1,9.2
2022,17031802605,Census Tract 8026.05; Cook County; Illinois,120580.0,61560.0,4.8,3.0,6.799999999999997,55.1,3163.0,2.26,3242.0,3163.0,2.4,80.1,19.9,4.4
2022,17031802607,Census Tract 8026.07; Cook County; Illinois,126429.0,56146.0,6.0,4.8,3.5,46.8,432.0,2.82,462.0,432.0,6.5,94.4,5.6,2.1
2022,17031802608,Census Tract 8026.08; Cook County; Illinois,88346.0,57769.0,2.6,5.4,2.200000000000003,50.5,2921.0,2.05,2977.0,2921.0,1.9,84.5,15.5,2.5
2022,17031802609,Census Tract 8026.09; Cook County; Illinois,58711.0,32225.0,3.9,10.6,27.200000000000003,29.6,2706.0,2.37,2776.0,2706.0,2.5,48.0,52.0,10.9
2022,17031802610,Census Tract 8026.10; Cook County; Illinois,127415.0,52519.0,1.0,2.1,4.299999999999997,47.1,769.0,2.56,796.0,769.0,3.4,94.3,5.7,0.4
2022,17031802701,Census Tract 8027.01; Cook County; Illinois,125370.0,50560.0,5.3,4.7,13.599999999999994,46.6,2206.0,2.85,2206.0,2206.0,0.0,87.4,12.6,0.0
2022,17031802702,Census Tract 8027.02; Cook County; Illinois,116136.0,45902.0,2.8,7.5,4.900000000000006,53.6,1732.0,2.83,1800.0,1732.0,3.8,78.2,21.8,0.6
2022,17031802801,Census Tract 8028.01; Cook County; Illinois,131918.0,63816.0,3.9,1.8,2.9000000000000057,67.3,1859.0,2.52,1912.0,1859.0,2.8,83.8,16.2,0.8999999999999999
2022,17031802802,Census Tract 8028.02; Cook County; Illinois,109038.0,47862.0,3.0,1.7,7.400000000000006,53.5,2322.0,2.8,2493.0,2322.0,6.9,85.3,14.7,0.8
2022,17031802900,Census Tract 8029; Cook County; Illinois,158750.0,67740.0,2.4,3.1,3.299999999999997,63.8,2058.0,2.94,2116.0,2058.0,2.7,95.0,5.0,0.0
2022,17031803005,Census Tract 8030.05; Cook County; Illinois,104306.0,57999.0,6.2,2.6,0.5999999999999943,61.8,1163.0,2.32,1222.0,1163.0,4.8,80.5,19.5,0.0
2022,17031803007,Census Tract 8030.07; Cook County; Illinois,106316.0,48954.0,2.5,15.3,1.9000000000000057,53.6,2136.0,2.43,2213.0,2136.0,3.5,79.8,20.2,6.3999999999999995
2022,17031803008,Census Tract 8030.08; Cook County; Illinois,145100.0,57805.0,4.6,1.4,4.299999999999997,66.0,1722.0,2.79,1722.0,1722.0,0.0,92.1,7.9,0.8
2022,17031803010,Census Tract 8030.10; Cook County; Illinois,114347.0,49872.0,6.0,2.3,7.099999999999994,52.5,1737.0,2.7,1737.0,1737.0,0.0,96.3,3.7,4.1
2022,17031803012,Census Tract 8030.12; Cook County; Illinois,85000.0,55229.0,4.2,5.8,8.599999999999994,52.9,954.0,2.11,1073.0,954.0,11.1,64.8,35.2,1.1
2022,17031803013,Census Tract 8030.13; Cook County; Illinois,105841.0,49643.0,0.8,1.9,2.0999999999999943,45.9,2353.0,2.43,2425.0,2353.0,3.0,89.8,10.2,0.8
2022,17031803014,Census Tract 8030.14; Cook County; Illinois,76045.0,39137.0,1.0,5.3,8.200000000000003,38.1,1437.0,2.32,1545.0,1437.0,7.0,66.7,33.3,2.5
2022,17031803015,Census Tract 8030.15; Cook County; Illinois,102961.0,61492.0,4.0,5.0,2.299999999999997,52.1,2039.0,2.21,2093.0,2039.0,2.6,79.3,20.7,1.0
2022,17031803016,Census Tract 8030.16; Cook County; Illinois,119188.0,53778.0,1.6,2.6,2.0999999999999943,68.7,937.0,2.71,1024.0,937.0,8.5,45.5,54.5,9.7
2022,17031803017,Census Tract 8030.17; Cook County; Illinois,98125.0,60099.0,0.8,8.9,11.0,59.1,2532.0,2.4,2590.0,2532.0,2.2,59.0,41.0,8.2
2022,17031803100,Census Tract 8031; Cook County; Illinois,152682.0,65621.0,7.5,2.0,3.299999999999997,66.9,1165.0,2.95,1175.0,1165.0,0.9,93.8,6.2,0.7
2022,17031803200,Census Tract 8032; Cook County; Illinois,99556.0,60213.0,1.4,7.4,5.099999999999994,48.4,2137.0,2.21,2397.0,2137.0,10.8,84.1,15.9,0.0
2022,17031803300,Census Tract 8033; Cook County; Illinois,115946.0,65355.0,4.8,7.3,3.5,61.4,2926.0,1.89,3437.0,2926.0,14.9,56.0,44.0,1.2
2022,17031803400,Census Tract 8034; Cook County; Illinois,140000.0,61790.0,1.7,4.3,5.700000000000003,67.3,2308.0,2.92,2330.0,2308.0,0.9,78.0,22.0,0.6
2022,17031803500,Census Tract 8035; Cook County; Illinois,144036.0,64877.0,6.2,3.5,0.7999999999999972,70.4,2219.0,2.47,2271.0,2219.0,2.3,84.6,15.4,0.0
2022,17031803603,Census Tract 8036.03; Cook County; Illinois,191691.0,77912.0,1.4,0.7,2.5999999999999943,71.7,2255.0,2.9,2428.0,2255.0,7.1,92.4,7.6,0.8
2022,17031803604,Census Tract 8036.04; Cook County; Illinois,88377.0,46390.0,3.7,13.9,8.0,49.0,1800.0,2.39,1809.0,1800.0,0.5,70.2,29.8,3.3
2022,17031803605,Census Tract 8036.05; Cook County; Illinois,100506.0,45881.0,4.7,9.4,10.5,43.8,2507.0,2.66,2649.0,2507.0,5.4,78.8,21.2,2.8
2022,17031803607,Census Tract 8036.07; Cook County; Illinois,118224.0,49576.0,3.6,4.1,2.700000000000003,50.8,1649.0,2.64,1694.0,1649.0,2.7,93.0,7.0,1.8
2022,17031803608,Census Tract 8036.08; Cook County; Illinois,129358.0,58684.0,6.0,10.2,7.299999999999997,59.8,3207.0,2.53,3409.0,3207.0,5.9,50.8,49.2,2.1
2022,17031803611,Census Tract 8036.11; Cook County; Illinois,68958.0,28696.0,2.7,18.3,20.0,33.5,2109.0,3.05,2250.0,2109.0,6.3,62.6,37.4,14.200000000000001
2022,17031803612,Census Tract 8036.12; Cook County; Illinois,66000.0,30949.0,5.5,27.0,15.5,35.1,1336.0,2.6,1434.0,1336.0,6.8,22.4,77.6,12.8
2022,17031803613,Census Tract 8036.13; Cook County; Illinois,73333.0,25365.0,9.2,9.8,37.0,17.4,1100.0,3.54,1147.0,1100.0,4.1,54.9,45.1,14.8
2022,17031803614,Census Tract 8036.14; Cook County; Illinois,50865.0,23670.0,4.9,25.6,33.7,25.6,1579.0,2.63,1579.0,1579.0,0.0,22.8,77.2,15.899999999999999
2022,17031803615,Census Tract 8036.15; Cook County; Illinois,89960.0,55436.0,1.9,3.6,1.7999999999999972,56.3,1065.0,2.21,1104.0,1065.0,3.5,53.1,46.9,0.0
2022,17031803616,Census Tract 8036.16; Cook County; Illinois,91968.0,60378.0,1.8,13.3,5.0,51.5,2081.0,2.3,2303.0,2081.0,9.6,66.7,33.3,3.0
2022,17031803701,Census Tract 8037.01; Cook County; Illinois,81581.0,52554.0,3.8,11.5,5.400000000000006,52.6,1359.0,2.02,1485.0,1359.0,8.5,59.2,40.8,1.7
2022,17031803702,Census Tract 8037.02; Cook County; Illinois,109779.0,66679.0,4.6,6.8,1.5,63.6,2454.0,2.48,2692.0,2454.0,8.8,69.5,30.5,1.1
2022,17031803800,Census Tract 8038; Cook County; Illinois,121167.0,57908.0,2.4,2.2,6.0,47.5,1732.0,2.39,1801.0,1732.0,3.8,80.0,20.0,2.5
2022,17031803901,Census Tract 8039.01; Cook County; Illinois,79034.0,53830.0,5.4,10.0,7.5,50.6,2041.0,1.8,2097.0,2041.0,2.7,73.2,26.8,0.0
2022,17031803902,Census Tract 8039.02; Cook County; Illinois,106012.0,39975.0,9.2,2.2,7.200000000000003,32.6,1230.0,2.78,1290.0,1230.0,4.7,88.7,11.3,4.0
2022,17031804000,Census Tract 8040; Cook County; Illinois,88559.0,40912.0,7.6,6.8,9.099999999999994,30.7,1938.0,2.41,1971.0,1938.0,1.7,89.4,10.6,1.1
2022,17031804102,Census Tract 8041.02; Cook County; Illinois,170819.0,74387.0,3.3,4.7,2.5,68.7,2435.0,2.75,2524.0,2435.0,3.5,95.0,5.0,0.0
2022,17031804104,Census Tract 8041.04; Cook County; Illinois,145156.0,64537.0,2.0,2.9,2.5,67.3,1875.0,2.75,1939.0,1875.0,3.3,85.6,14.4,0.2
2022,17031804105,Census Tract 8041.05; Cook County; Illinois,152386.0,66984.0,2.4,1.2,1.5999999999999943,53.8,1499.0,2.81,1579.0,1499.0,5.1,98.4,1.6,0.0
2022,17031804106,Census Tract 8041.06; Cook County; Illinois,139139.0,57550.0,9.1,5.3,2.4000000000000057,57.4,2607.0,2.77,2732.0,2607.0,4.6,83.5,16.5,1.3
2022,17031804108,Census Tract 8041.08; Cook County; Illinois,91795.0,50303.0,12.7,5.6,4.599999999999994,62.1,2261.0,2.02,2469.0,2261.0,8.4,15.0,85.0,3.0
2022,17031804109,Census Tract 8041.09; Cook County; Illinois,155469.0,57948.0,2.0,2.9,4.299999999999997,63.7,1133.0,2.59,1195.0,1133.0,5.2,88.1,11.9,0.0
2022,17031804202,Census Tract 8042.02; Cook County; Illinois,178385.0,72650.0,4.3,4.5,3.299999999999997,64.7,2846.0,2.76,2951.0,2846.0,3.6,85.7,14.3,0.0
2022,17031804203,Census Tract 8042.03; Cook County; Illinois,225486.0,95238.0,1.9,2.1,2.4000000000000057,69.1,1015.0,3.17,1026.0,1015.0,1.1,100.0,0.0,0.0
2022,17031804204,Census Tract 8042.04; Cook County; Illinois,149778.0,78490.0,2.9,7.9,3.0,69.4,1862.0,2.75,1981.0,1862.0,6.0,87.5,12.5,1.5
2022,17031804305,Census Tract 8043.05; Cook County; Illinois,81277.0,33552.0,3.8,12.0,13.299999999999997,22.2,2713.0,2.87,2771.0,2713.0,2.1,84.1,15.9,1.6
2022,17031804306,Census Tract 8043.06; Cook County; Illinois,88125.0,27849.0,1.1,6.7,17.5,14.3,1868.0,3.41,1924.0,1868.0,2.9,86.5,13.5,7.9
2022,17031804308,Census Tract 8043.08; Cook County; Illinois,79205.0,43245.0,1.1,14.5,5.400000000000006,30.8,2032.0,2.34,2092.0,2032.0,2.9,70.9,29.1,1.8
2022,17031804309,Census Tract 8043.09; Cook County; Illinois,86885.0,36882.0,3.1,5.7,17.299999999999997,19.4,983.0,3.33,983.0,983.0,0.0,83.5,16.5,5.4
2022,17031804312,Census Tract 8043.12; Cook County; Illinois,158467.0,62361.0,4.1,1.5,3.0999999999999943,71.6,621.0,3.04,621.0,621.0,0.0,98.6,1.4,0.0
2022,17031804313,Census Tract 8043.13; Cook County; Illinois,121986.0,45997.0,8.0,8.3,11.299999999999997,39.8,2174.0,3.18,2264.0,2174.0,4.0,78.4,21.6,1.7
2022,17031804314,Census Tract 8043.14; Cook County; Illinois,106410.0,55198.0,2.6,4.0,4.099999999999994,38.0,622.0,2.26,657.0,622.0,5.3,87.8,12.2,3.1
2022,17031804315,Census Tract 8043.15; Cook County; Illinois,98050.0,38845.0,6.4,2.9,8.5,37.5,877.0,2.9,877.0,877.0,0.0,91.9,8.1,0.0
2022,17031804316,Census Tract 8043.16; Cook County; Illinois,110667.0,45448.0,3.5,6.1,3.5,37.9,1628.0,2.77,1686.0,1628.0,3.4,94.2,5.8,0.6
2022,17031804403,Census Tract 8044.03; Cook County; Illinois,79203.0,39042.0,7.7,4.4,16.200000000000003,32.0,2609.0,2.64,2740.0,2609.0,4.8,64.4,35.6,0.5
2022,17031804404,Census Tract 8044.04; Cook County; Illinois,86802.0,27842.0,3.6,7.1,31.200000000000003,18.1,1588.0,3.47,1595.0,1588.0,0.4,86.0,14.0,5.4
2022,17031804405,Census Tract 8044.05; Cook County; Illinois,72031.0,23259.0,7.3,9.7,24.299999999999997,26.0,1021.0,3.23,1037.0,1021.0,1.5,34.2,65.8,9.8
2022,17031804406,Census Tract 8044.06; Cook County; Illinois,72237.0,31519.0,5.1,12.2,21.5,20.2,1840.0,3.13,1929.0,1840.0,4.6,85.1,14.9,5.4
2022,17031804505,Census Tract 8045.05; Cook County; Illinois,84728.0,41191.0,1.8,4.8,9.200000000000003,33.3,1503.0,2.42,1620.0,1503.0,7.2,61.3,38.7,3.0
2022,17031804506,Census Tract 8045.06; Cook County; Illinois,132679.0,52666.0,3.0,7.1,6.0,51.6,1995.0,2.58,2042.0,1995.0,2.3,83.8,16.2,1.7999999999999998
2022,17031804508,Census Tract 8045.08; Cook County; Illinois,65708.0,28198.0,5.9,20.9,18.599999999999994,29.2,855.0,2.74,909.0,855.0,5.9,44.2,55.8,10.9
2022,17031804509,Census Tract 8045.09; Cook County; Illinois,90174.0,26420.0,1.8,15.5,34.400000000000006,17.0,1645.0,3.81,1645.0,1645.0,0.0,76.2,23.8,12.9
2022,17031804510,Census Tract 8045.10; Cook County; Illinois,80801.0,24907.0,6.4,9.4,32.599999999999994,17.4,1371.0,3.93,1497.0,1371.0,8.4,67.1,32.9,20.8
2022,17031804511,Census Tract 8045.11; Cook County; Illinois,68516.0,29695.0,3.0,22.7,20.200000000000003,26.6,737.0,3.03,783.0,737.0,5.9,42.5,57.5,5.7
2022,17031804512,Census Tract 8045.12; Cook County; Illinois,146710.0,61468.0,2.0,2.1,2.9000000000000057,56.8,1327.0,2.67,1403.0,1327.0,5.4,91.6,8.4,0.0
2022,17031804513,Census Tract 8045.13; Cook County; Illinois,151051.0,61305.0,2.8,0.4,6.599999999999994,48.1,1472.0,2.55,1541.0,1472.0,4.5,85.4,14.6,0.0
2022,17031804514,Census Tract 8045.14; Cook County; Illinois,111713.0,44708.0,3.7,2.8,3.700000000000003,51.1,1693.0,3.18,1727.0,1693.0,2.0,80.1,19.9,2.2
2022,17031804603,Census Tract 8046.03; Cook County; Illinois,98247.0,46624.0,2.5,2.9,11.900000000000006,50.8,2932.0,2.16,3000.0,2932.0,2.3,31.7,68.3,9.0
2022,17031804606,Census Tract 8046.06; Cook County; Illinois,136908.0,61397.0,4.2,4.2,4.0,51.2,2429.0,2.53,2429.0,2429.0,0.0,95.1,4.9,0.6
2022,17031804607,Census Tract 8046.07; Cook County; Illinois,126192.0,47492.0,1.6,2.8,9.299999999999997,49.6,2432.0,3.02,2586.0,2432.0,6.0,76.6,23.4,0.5
2022,17031804608,Census Tract 8046.08; Cook County; Illinois,120565.0,59772.0,2.1,6.1,4.900000000000006,59.8,1587.0,2.29,1606.0,1587.0,1.2,72.1,27.9,2.3
2022,17031804609,Census Tract 8046.09; Cook County; Illinois,110833.0,71790.0,6.6,5.8,3.4000000000000057,61.5,2464.0,2.43,2579.0,2464.0,4.5,63.7,36.3,3.2
2022,17031804610,Census Tract 8046.10; Cook County; Illinois,75191.0,44265.0,2.3,9.8,3.799999999999997,40.7,1245.0,2.16,1292.0,1245.0,3.6,76.1,23.9,8.1
2022,17031804611,Census Tract 8046.11; Cook County; Illinois,85451.0,44841.0,3.0,5.4,2.700000000000003,49.1,1833.0,2.31,1995.0,1833.0,8.1,78.5,21.5,1.7
2022,17031804701,Census Tract 8047.01; Cook County; Illinois,78522.0,36092.0,3.0,7.8,8.099999999999994,46.0,2373.0,2.41,2510.0,2373.0,5.5,55.9,44.1,5.6
2022,17031804705,Census Tract 8047.05; Cook County; Illinois,75563.0,33605.0,2.3,2.5,11.0,34.3,1706.0,2.69,1762.0,1706.0,3.2,73.3,26.7,2.4
2022,17031804706,Census Tract 8047.06; Cook County; Illinois,116354.0,42784.0,6.5,1.3,5.0,46.2,725.0,3.11,725.0,725.0,0.0,97.1,2.9,2.0
2022,17031804709,Census Tract 8047.09; Cook County; Illinois,93586.0,36729.0,2.8,3.6,11.200000000000003,43.1,2987.0,2.76,3346.0,2987.0,10.7,50.7,49.3,4.0
2022,17031804710,Census Tract 8047.10; Cook County; Illinois,95703.0,43928.0,2.3,1.1,2.5999999999999943,34.8,1521.0,2.52,1580.0,1521.0,3.7,84.7,15.3,0.0
2022,17031804711,Census Tract 8047.11; Cook County; Illinois,83787.0,32337.0,5.8,8.3,5.700000000000003,37.2,2819.0,2.93,2981.0,2819.0,5.4,57.0,43.0,5.199999999999999
2022,17031804712,Census Tract 8047.12; Cook County; Illinois,95590.0,42975.0,4.5,4.3,4.099999999999994,49.2,1877.0,2.89,1997.0,1877.0,6.0,65.6,34.4,7.2
2022,17031804713,Census Tract 8047.13; Cook County; Illinois,97781.0,47703.0,3.7,3.4,1.5,61.9,2241.0,2.27,2417.0,2241.0,7.3,32.2,67.8,3.1
2022,17031804714,Census Tract 8047.14; Cook County; Illinois,104286.0,53534.0,4.9,6.2,4.299999999999997,50.8,1314.0,2.49,1390.0,1314.0,5.5,77.5,22.5,1.8
2022,17031804715,Census Tract 8047.15; Cook County; Illinois,62183.0,24830.0,6.5,17.2,33.3,31.9,1232.0,3.06,1232.0,1232.0,0.0,59.3,40.7,16.1
2022,17031804716,Census Tract 8047.16; Cook County; Illinois,112725.0,43372.0,4.0,3.8,8.299999999999997,52.5,1475.0,3.11,1635.0,1475.0,9.8,83.1,16.9,4.0
2022,17031804803,Census Tract 8048.03; Cook County; Illinois,88412.0,36432.0,5.4,9.8,1.2999999999999972,37.4,1929.0,2.79,1997.0,1929.0,3.4,60.0,40.0,3.1
2022,17031804804,Census Tract 8048.04; Cook County; Illinois,70750.0,37422.0,2.0,14.4,4.200000000000003,37.6,2476.0,2.31,2658.0,2476.0,6.8,63.0,37.0,1.4
2022,17031804805,Census Tract 8048.05; Cook County; Illinois,110636.0,41436.0,3.4,7.5,4.400000000000006,38.6,2399.0,2.84,2558.0,2399.0,6.2,84.9,15.1,1.6
2022,17031804806,Census Tract 8048.06; Cook County; Illinois,91875.0,28730.0,5.9,12.8,13.599999999999994,25.5,1020.0,3.68,1029.0,1020.0,0.9,82.7,17.3,10.4
2022,17031804807,Census Tract 8048.07; Cook County; Illinois,98906.0,35324.0,3.0,6.2,9.400000000000006,28.9,1877.0,2.96,1953.0,1877.0,3.9,84.3,15.7,2.5
2022,17031804808,Census Tract 8048.08; Cook County; Illinois,133125.0,45526.0,4.2,6.3,2.9000000000000057,42.4,945.0,2.93,955.0,945.0,1.0,97.1,2.9,2.9000000000000004
2022,17031804809,Census Tract 8048.09; Cook County; Illinois,110219.0,45938.0,3.4,7.3,1.2000000000000028,55.7,1621.0,2.9,1621.0,1621.0,0.0,90.7,9.3,2.8
2022,17031804810,Census Tract 8048.10; Cook County; Illinois,83477.0,45374.0,3.5,4.8,5.299999999999997,41.1,2759.0,2.31,2913.0,2759.0,5.3,65.4,34.6,0.0
2022,17031804901,Census Tract 8049.01; Cook County; Illinois,132232.0,56777.0,3.0,4.5,2.5,58.6,2430.0,2.59,2556.0,2430.0,4.9,84.9,15.1,0.0
2022,17031804902,Census Tract 8049.02; Cook County; Illinois,123337.0,51330.0,4.3,3.1,6.900000000000006,52.9,2246.0,2.74,2356.0,2246.0,4.7,91.6,8.4,0.5
2022,17031805001,Census Tract 8050.01; Cook County; Illinois,133456.0,63469.0,3.3,1.4,4.200000000000003,54.9,1908.0,2.6,1981.0,1908.0,3.7,93.7,6.3,0.6
